"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,980,20,0
1,,975,25,0
2,,973,27,0
3,,973,27,0
4,,963,37,0
5,,963,37,0
6,,957,43,0
7,,954,46,0
8,,947,28,25
9,,938,35,27
10,,932,41,27
11,,913,50,37
12,,903,60,37
13,,896,61,43
14,,887,67,46
15,,871,76,53
16,,856,82,62
17,,837,95,68
18,,825,88,87
19,,808,95,97
20,,797,99,104
21,,778,109,113
22,,779,117,104
23,,768,115,117
24,,747,117,136
25,,745,117,138
26,,728,117,155
27,,720,120,160
28,,714,110,176
29,,709,98,193
30,,708,95,197
31,,703,85,212
32,,708,87,205
33,,707,81,212
34,,709,72,219
35,,713,68,219
36,,727,58,215
37,,735,55,210
38,,751,47,202
39,,761,35,204
40,,776,26,198
41,,779,29,192
42,,798,24,178
43,,814,30,156
44,,827,23,150
45,,844,24,132
46,,851,27,122
47,,864,29,107
48,,866,33,101
49,,866,42,92
50,,875,37,88
51,,880,42,78
52,,887,42,71
53,,901,37,62
54,,912,33,55
55,,910,28,62
56,,913,21,66
57,,911,22,67
58,,918,17,65
59,,921,13,66
60,,923,13,64
61,,919,19,62
62,,927,12,61
63,,927,10,63
64,,935,6,59
65,,935,6,59
66,,939,6,55
67,,940,10,50
68,,944,4,52
69,,956,4,40
70,,965,4,31
71,,968,4,28
72,,973,4,23
73,,977,4,19
74,,977,0,23
75,,977,0,23
76,,984,0,16
77,,986,0,14
78,,990,0,10
79,,990,0,10
80,,990,0,10
81,,990,0,10
82,,996,0,4
83,,996,0,4
84,,996,0,4
85,,996,0,4
86,,996,0,4
87,,996,0,4
88,,1000,0,0
