"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,3920,80,0
1,,3896,104,0
2,,3840,160,0
3,,3697,303,0
4,,3446,554,0
5,,3072,928,0
6,,2622,1378,0
7,,2034,1966,0
8,,1430,2466,104
9,,945,2895,160
10,,569,3128,303
11,,297,3149,554
12,,160,2912,928
13,,91,2531,1378
14,,58,1976,1966
15,,39,1391,2570
16,,30,915,3055
17,,26,543,3431
18,,24,273,3703
19,,22,138,3840
20,,22,69,3909
21,,21,37,3942
22,,125,18,3857
23,,181,9,3810
24,,324,5,3671
25,,575,3,3422
26,,949,1,3050
27,,1398,2,2600
28,,1986,1,2013
29,,2590,1,1409
30,,3075,1,924
31,,3451,1,548
32,,3723,1,276
33,,3860,1,139
34,,3929,0,71
35,,3962,0,38
36,,3981,0,19
37,,3990,0,10
38,,3994,0,6
39,,3996,0,4
40,,3998,0,2
41,,3998,0,2
42,,3999,0,1
43,,3999,0,1
44,,3999,0,1
45,,3999,0,1
46,,3999,0,1
47,,3999,0,1
48,,4000,0,0
