"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,3920,80,0
1,,3905,95,0
2,,3885,115,0
3,,3810,190,0
4,,3689,311,0
5,,3498,502,0
6,,3159,841,0
7,,2694,1306,0
8,,2188,1717,95
9,,1653,2232,115
10,,1052,2758,190
11,,642,3047,311
12,,396,3102,502
13,,217,2942,841
14,,113,2581,1306
15,,81,2107,1812
16,,46,1607,2347
17,,35,1017,2948
18,,33,609,3358
19,,25,371,3604
20,,23,194,3783
21,,23,90,3887
22,,118,58,3824
23,,138,23,3839
24,,212,13,3775
25,,333,11,3656
26,,524,3,3473
27,,862,2,3136
28,,1327,2,2671
29,,1833,2,2165
30,,2368,2,1630
31,,2969,1,1030
32,,3379,1,620
33,,3625,1,374
34,,3804,0,196
35,,3908,0,92
36,,3940,0,60
37,,3975,0,25
38,,3986,0,14
39,,3988,0,12
40,,3996,0,4
41,,3998,0,2
42,,3998,0,2
43,,3998,0,2
44,,3998,0,2
45,,3999,0,1
46,,3999,0,1
47,,3999,0,1
48,,4000,0,0
