"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,3920,80,0
1,,3883,117,0
2,,3830,170,0
3,,3751,249,0
4,,3573,427,0
5,,3257,743,0
6,,2845,1155,0
7,,2318,1682,0
8,,1717,2166,117
9,,1047,2783,170
10,,648,3103,249
11,,339,3234,427
12,,210,3047,743
13,,136,2709,1155
14,,82,2236,1682
15,,49,1668,2283
16,,38,1009,2953
17,,31,617,3352
18,,24,315,3661
19,,23,187,3790
20,,23,113,3864
21,,23,59,3918
22,,138,28,3834
23,,191,17,3792
24,,270,10,3720
25,,448,3,3549
26,,764,2,3234
27,,1176,2,2822
28,,1703,2,2295
29,,2304,0,1696
30,,2974,0,1026
31,,3373,0,627
32,,3682,0,318
33,,3811,0,189
34,,3885,0,115
35,,3939,0,61
36,,3972,0,28
37,,3983,0,17
38,,3990,0,10
39,,3997,0,3
40,,3998,0,2
41,,3998,0,2
42,,3998,0,2
43,,4000,0,0
