"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,4900,100,0
1,,4864,136,0
2,,4367,633,0
3,,3540,1460,0
4,,2191,2809,0
5,,805,4195,0
6,,170,4830,0
7,,32,4968,0
8,,5,4859,136
9,,1,4366,633
10,,0,3540,1460
11,,0,2191,2809
12,,0,805,4195
13,,0,170,4830
14,,0,32,4968
15,,0,5,4995
16,,0,1,4999
17,,0,0,5000
18,,0,0,5000
19,,0,0,5000
20,,0,0,5000
21,,0,0,5000
22,,136,0,4864
23,,633,0,4367
24,,1460,0,3540
25,,2809,0,2191
26,,4195,0,805
27,,4830,0,170
28,,4968,0,32
29,,4995,0,5
30,,4999,0,1
31,,5000,0,0
