"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,4900,100,0
1,,4773,227,0
2,,4315,685,0
3,,3392,1608,0
4,,1699,3301,0
5,,482,4518,0
6,,76,4924,0
7,,15,4985,0
8,,4,4769,227
9,,1,4314,685
10,,0,3392,1608
11,,0,1699,3301
12,,0,482,4518
13,,0,76,4924
14,,0,15,4985
15,,0,4,4996
16,,0,1,4999
17,,0,0,5000
18,,0,0,5000
19,,0,0,5000
20,,0,0,5000
21,,0,0,5000
22,,227,0,4773
23,,685,0,4315
24,,1608,0,3392
25,,3301,0,1699
26,,4518,0,482
27,,4924,0,76
28,,4985,0,15
29,,4996,0,4
30,,4999,0,1
31,,5000,0,0
