"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,4900,100,0
1,,4769,231,0
2,,4416,584,0
3,,3670,1330,0
4,,2205,2795,0
5,,786,4214,0
6,,187,4813,0
7,,28,4972,0
8,,4,4765,231
9,,2,4414,584
10,,1,3669,1330
11,,0,2205,2795
12,,0,786,4214
13,,0,187,4813
14,,0,28,4972
15,,0,4,4996
16,,0,2,4998
17,,0,1,4999
18,,0,0,5000
19,,0,0,5000
20,,0,0,5000
21,,0,0,5000
22,,231,0,4769
23,,584,0,4416
24,,1330,0,3670
25,,2795,0,2205
26,,4214,0,786
27,,4813,0,187
28,,4972,0,28
29,,4996,0,4
30,,4998,0,2
31,,4999,0,1
32,,5000,0,0
