"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,4900,100,0
1,,4692,308,0
2,,4379,621,0
3,,3399,1601,0
4,,1974,3026,0
5,,580,4420,0
6,,144,4856,0
7,,24,4976,0
8,,3,4689,308
9,,0,4379,621
10,,0,3399,1601
11,,0,1974,3026
12,,0,580,4420
13,,0,144,4856
14,,0,24,4976
15,,0,3,4997
16,,0,0,5000
17,,0,0,5000
18,,0,0,5000
19,,0,0,5000
20,,0,0,5000
21,,0,0,5000
22,,308,0,4692
23,,621,0,4379
24,,1601,0,3399
25,,3026,0,1974
26,,4420,0,580
27,,4856,0,144
28,,4976,0,24
29,,4997,0,3
30,,5000,0,0
