"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,4900,100,0
1,,4733,267,0
2,,4289,711,0
3,,3410,1590,0
4,,1826,3174,0
5,,550,4450,0
6,,121,4879,0
7,,33,4967,0
8,,5,4728,267
9,,1,4288,711
10,,0,3410,1590
11,,0,1826,3174
12,,0,550,4450
13,,0,121,4879
14,,0,33,4967
15,,0,5,4995
16,,0,1,4999
17,,0,0,5000
18,,0,0,5000
19,,0,0,5000
20,,0,0,5000
21,,0,0,5000
22,,267,0,4733
23,,711,0,4289
24,,1590,0,3410
25,,3174,0,1826
26,,4450,0,550
27,,4879,0,121
28,,4967,0,33
29,,4995,0,5
30,,4999,0,1
31,,5000,0,0
