"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,490,10,0
1,,485,15,0
2,,485,15,0
3,,484,16,0
4,,484,16,0
5,,482,18,0
6,,477,23,0
7,,465,35,0
8,,456,29,15
9,,449,36,15
10,,445,39,16
11,,436,48,16
12,,414,68,18
13,,411,66,23
14,,410,55,35
15,,406,50,44
16,,394,55,51
17,,391,54,55
18,,384,52,64
19,,373,41,86
20,,373,38,89
21,,371,39,90
22,,386,35,79
23,,383,26,91
24,,384,23,93
25,,378,22,100
26,,371,20,109
27,,373,23,104
28,,380,26,94
29,,388,27,85
30,,390,29,81
31,,384,39,77
32,,382,44,74
33,,391,48,61
34,,388,51,61
35,,378,57,65
36,,378,60,62
37,,386,59,55
38,,382,56,62
39,,380,54,66
40,,388,44,68
41,,380,46,74
42,,381,36,83
43,,381,32,87
44,,384,28,88
45,,380,25,95
46,,386,16,98
47,,388,20,92
48,,390,13,97
49,,395,12,93
50,,396,12,92
51,,400,13,87
52,,410,9,81
53,,421,9,70
54,,430,6,64
55,,436,5,59
56,,447,5,48
57,,451,5,44
58,,455,4,41
59,,459,7,34
60,,468,7,25
61,,471,3,26
62,,479,3,18
63,,480,3,17
64,,476,7,17
65,,476,7,17
66,,479,5,16
67,,479,5,16
68,,485,6,9
69,,483,9,8
70,,483,9,8
71,,483,5,12
72,,484,5,11
73,,484,4,12
74,,481,7,12
75,,480,11,9
76,,480,8,12
77,,480,8,12
78,,478,10,12
79,,478,10,12
80,,480,11,9
81,,480,8,12
82,,480,3,17
83,,480,3,17
84,,474,9,17
85,,478,7,15
86,,478,7,15
87,,479,6,15
88,,479,6,15
89,,480,6,14
90,,483,6,11
91,,483,0,17
92,,483,0,17
93,,483,0,17
94,,483,0,17
95,,486,0,14
96,,491,0,9
97,,491,0,9
98,,491,0,9
99,,493,0,7
100,,493,0,7
101,,494,0,6
102,,494,0,6
103,,494,0,6
104,,494,0,6
105,,500,0,0
