"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,4900,100,0
1,,4789,211,0
2,,4619,381,0
3,,4288,712,0
4,,3817,1183,0
5,,3002,1998,0
6,,2090,2910,0
7,,1246,3754,0
8,,595,4194,211
9,,262,4357,381
10,,123,4165,712
11,,66,3751,1183
12,,38,2964,1998
13,,23,2067,2910
14,,15,1231,3754
15,,11,584,4405
16,,11,251,4738
17,,11,112,4877
18,,10,56,4934
19,,10,28,4962
20,,10,13,4977
21,,10,5,4985
22,,221,1,4778
23,,391,1,4608
24,,722,1,4277
25,,1193,0,3807
26,,2008,0,2992
27,,2920,0,2080
28,,3764,0,1236
29,,4415,0,585
30,,4748,0,252
31,,4887,0,113
32,,4944,0,56
33,,4972,0,28
34,,4987,0,13
35,,4995,0,5
36,,4999,0,1
37,,4999,0,1
38,,4999,0,1
39,,5000,0,0
