"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,4900,100,0
1,,4885,115,0
2,,4799,201,0
3,,4679,321,0
4,,4327,673,0
5,,3649,1351,0
6,,2852,2148,0
7,,1921,3079,0
8,,1159,3726,115
9,,645,4154,201
10,,319,4360,321
11,,131,4196,673
12,,64,3585,1351
13,,35,2817,2148
14,,22,1899,3079
15,,19,1140,3841
16,,15,630,4355
17,,12,307,4681
18,,11,120,4869
19,,11,53,4936
20,,11,24,4965
21,,11,11,4978
22,,126,8,4866
23,,212,4,4784
24,,332,1,4667
25,,684,0,4316
26,,1362,0,3638
27,,2159,0,2841
28,,3090,0,1910
29,,3852,0,1148
30,,4366,0,634
31,,4692,0,308
32,,4880,0,120
33,,4947,0,53
34,,4976,0,24
35,,4989,0,11
36,,4992,0,8
37,,4996,0,4
38,,4999,0,1
39,,5000,0,0
