"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,4900,100,0
1,,4801,199,0
2,,4560,440,0
3,,4090,910,0
4,,3476,1524,0
5,,2586,2414,0
6,,1710,3290,0
7,,882,4118,0
8,,432,4369,199
9,,197,4363,440
10,,82,4008,910
11,,33,3443,1524
12,,14,2572,2414
13,,9,1701,3290
14,,6,876,4118
15,,6,426,4568
16,,6,191,4803
17,,6,76,4918
18,,5,28,4967
19,,5,9,4986
20,,5,4,4991
21,,5,1,4994
22,,204,1,4795
23,,445,1,4554
24,,915,1,4084
25,,1529,0,3471
26,,2419,0,2581
27,,3295,0,1705
28,,4123,0,877
29,,4573,0,427
30,,4808,0,192
31,,4923,0,77
32,,4972,0,28
33,,4991,0,9
34,,4996,0,4
35,,4999,0,1
36,,4999,0,1
37,,4999,0,1
38,,4999,0,1
39,,5000,0,0
