"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,4900,100,0
1,,4819,181,0
2,,4659,341,0
3,,4383,617,0
4,,3756,1244,0
5,,2884,2116,0
6,,1824,3176,0
7,,1213,3787,0
8,,634,4185,181
9,,357,4302,341
10,,168,4215,617
11,,86,3670,1244
12,,41,2843,2116
13,,27,1797,3176
14,,18,1195,3787
15,,10,624,4366
16,,10,347,4643
17,,9,159,4832
18,,9,77,4914
19,,9,32,4959
20,,9,18,4973
21,,9,9,4982
22,,189,2,4809
23,,349,2,4649
24,,625,1,4374
25,,1252,1,3747
26,,2124,1,2875
27,,3184,1,1815
28,,3795,1,1204
29,,4374,0,626
30,,4651,0,349
31,,4840,0,160
32,,4922,0,78
33,,4967,0,33
34,,4981,0,19
35,,4990,0,10
36,,4998,0,2
37,,4998,0,2
38,,4999,0,1
39,,4999,0,1
40,,4999,0,1
41,,4999,0,1
42,,4999,0,1
43,,5000,0,0
