"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,4900,100,0
1,,4803,197,0
2,,4678,322,0
3,,4336,664,0
4,,3935,1065,0
5,,3119,1881,0
6,,2184,2816,0
7,,1396,3604,0
8,,728,4075,197
9,,364,4314,322
10,,144,4192,664
11,,66,3869,1065
12,,40,3079,1881
13,,25,2159,2816
14,,17,1379,3604
15,,13,715,4272
16,,9,355,4636
17,,9,135,4856
18,,9,57,4934
19,,8,32,4960
20,,8,17,4975
21,,8,9,4983
22,,205,5,4790
23,,330,1,4669
24,,672,1,4327
25,,1073,1,3926
26,,1889,0,3111
27,,2824,0,2176
28,,3612,0,1388
29,,4280,0,720
30,,4644,0,356
31,,4864,0,136
32,,4942,0,58
33,,4968,0,32
34,,4983,0,17
35,,4991,0,9
36,,4995,0,5
37,,4999,0,1
38,,4999,0,1
39,,4999,0,1
40,,5000,0,0
