"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,4900,100,0
1,,4815,185,0
2,,4756,244,0
3,,4562,438,0
4,,4140,860,0
5,,3456,1544,0
6,,2646,2354,0
7,,1759,3241,0
8,,1003,3812,185
9,,464,4292,244
10,,215,4347,438
11,,97,4043,860
12,,40,3416,1544
13,,22,2624,2354
14,,12,1747,3241
15,,10,993,3997
16,,9,455,4536
17,,7,208,4785
18,,7,90,4903
19,,7,33,4960
20,,7,15,4978
21,,7,5,4988
22,,192,3,4805
23,,251,2,4747
24,,445,0,4555
25,,867,0,4133
26,,1551,0,3449
27,,2361,0,2639
28,,3248,0,1752
29,,4004,0,996
30,,4543,0,457
31,,4792,0,208
32,,4910,0,90
33,,4967,0,33
34,,4985,0,15
35,,4995,0,5
36,,4997,0,3
37,,4998,0,2
38,,5000,0,0
