"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,4900,100,0
1,,4806,194,0
2,,4672,328,0
3,,4475,525,0
4,,4122,878,0
5,,3490,1510,0
6,,2526,2474,0
7,,1573,3427,0
8,,797,4009,194
9,,380,4292,328
10,,189,4286,525
11,,89,4033,878
12,,41,3449,1510
13,,25,2501,2474
14,,12,1561,3427
15,,8,789,4203
16,,8,372,4620
17,,8,181,4811
18,,8,81,4911
19,,8,33,4959
20,,8,17,4975
21,,8,4,4988
22,,202,0,4798
23,,336,0,4664
24,,533,0,4467
25,,886,0,4114
26,,1518,0,3482
27,,2482,0,2518
28,,3435,0,1565
29,,4211,0,789
30,,4628,0,372
31,,4819,0,181
32,,4919,0,81
33,,4967,0,33
34,,4983,0,17
35,,4996,0,4
36,,5000,0,0
