"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,4900,100,0
1,,4798,202,0
2,,4616,384,0
3,,4231,769,0
4,,3564,1436,0
5,,2727,2273,0
6,,1750,3250,0
7,,854,4146,0
8,,375,4423,202
9,,186,4430,384
10,,86,4145,769
11,,32,3532,1436
12,,19,2708,2273
13,,12,1738,3250
14,,8,846,4146
15,,7,368,4625
16,,7,179,4814
17,,7,79,4914
18,,7,25,4968
19,,7,12,4981
20,,7,5,4988
21,,7,1,4992
22,,209,0,4791
23,,391,0,4609
24,,776,0,4224
25,,1443,0,3557
26,,2280,0,2720
27,,3257,0,1743
28,,4153,0,847
29,,4632,0,368
30,,4821,0,179
31,,4921,0,79
32,,4975,0,25
33,,4988,0,12
34,,4995,0,5
35,,4999,0,1
36,,5000,0,0
