"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,490,10,0
1,,488,12,0
2,,488,12,0
3,,486,14,0
4,,486,14,0
5,,483,17,0
6,,482,18,0
7,,482,18,0
8,,479,9,12
9,,479,9,12
10,,479,7,14
11,,479,7,14
12,,477,6,17
13,,477,5,18
14,,474,8,18
15,,473,6,21
16,,473,6,21
17,,473,6,21
18,,473,6,21
19,,473,4,23
20,,471,6,23
21,,469,5,26
22,,481,4,15
23,,481,4,15
24,,483,4,13
25,,483,4,13
26,,486,4,10
27,,487,2,11
28,,487,0,13
29,,490,0,10
30,,490,0,10
31,,490,0,10
32,,490,0,10
33,,492,0,8
34,,492,0,8
35,,495,0,5
36,,496,0,4
37,,496,0,4
38,,496,0,4
39,,496,0,4
40,,496,0,4
41,,498,0,2
42,,500,0,0
