"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,490,10,0
1,,488,12,0
2,,488,12,0
3,,487,13,0
4,,485,15,0
5,,485,15,0
6,,485,15,0
7,,479,21,0
8,,474,14,12
9,,474,14,12
10,,472,15,13
11,,470,15,15
12,,467,18,15
13,,467,18,15
14,,464,15,21
15,,464,10,26
16,,462,12,26
17,,462,10,28
18,,462,8,30
19,,456,11,33
20,,456,11,33
21,,456,8,36
22,,468,8,24
23,,468,6,26
24,,469,6,25
25,,471,6,23
26,,471,0,29
27,,471,0,29
28,,477,0,23
29,,482,0,18
30,,482,0,18
31,,484,0,16
32,,486,0,14
33,,489,0,11
34,,489,0,11
35,,492,0,8
36,,492,0,8
37,,494,0,6
38,,494,0,6
39,,494,0,6
40,,500,0,0
