"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,490,10,0
1,,490,10,0
2,,490,10,0
3,,490,10,0
4,,490,10,0
5,,490,10,0
6,,490,10,0
7,,487,13,0
8,,487,3,10
9,,487,3,10
10,,487,3,10
11,,485,5,10
12,,485,5,10
13,,485,5,10
14,,485,2,13
15,,485,2,13
16,,485,2,13
17,,483,4,13
18,,481,4,15
19,,481,4,15
20,,481,4,15
21,,480,5,15
22,,490,5,5
23,,490,5,5
24,,487,6,7
25,,487,4,9
26,,487,4,9
27,,487,4,9
28,,490,3,7
29,,490,3,7
30,,490,3,7
31,,490,0,10
32,,492,0,8
33,,492,0,8
34,,492,0,8
35,,492,0,8
36,,492,0,8
37,,492,0,8
38,,494,0,6
39,,496,0,4
40,,496,0,4
41,,496,0,4
42,,497,0,3
43,,497,0,3
44,,497,0,3
45,,500,0,0
