"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,490,10,0
1,,488,12,0
2,,487,13,0
3,,487,13,0
4,,487,13,0
5,,487,13,0
6,,487,13,0
7,,484,16,0
8,,484,4,12
9,,484,3,13
10,,484,3,13
11,,484,3,13
12,,484,3,13
13,,484,3,13
14,,482,2,16
15,,482,2,16
16,,482,2,16
17,,482,2,16
18,,479,5,16
19,,479,5,16
20,,479,5,16
21,,479,3,18
22,,490,4,6
23,,491,4,5
24,,491,4,5
25,,491,1,8
26,,491,1,8
27,,491,1,8
28,,494,1,5
29,,494,0,6
30,,494,0,6
31,,494,0,6
32,,494,0,6
33,,494,0,6
34,,494,0,6
35,,496,0,4
36,,496,0,4
37,,496,0,4
38,,496,0,4
39,,499,0,1
40,,499,0,1
41,,499,0,1
42,,499,0,1
43,,500,0,0
