"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,3920,80,0
1,,3834,166,0
2,,3582,418,0
3,,3175,825,0
4,,2283,1717,0
5,,1219,2781,0
6,,454,3546,0
7,,116,3884,0
8,,35,3799,166
9,,12,3570,418
10,,4,3171,825
11,,2,2281,1717
12,,0,1219,2781
13,,0,454,3546
14,,0,116,3884
15,,0,35,3965
16,,0,12,3988
17,,0,4,3996
18,,0,2,3998
19,,0,0,4000
20,,0,0,4000
21,,0,0,4000
22,,166,0,3834
23,,418,0,3582
24,,825,0,3175
25,,1717,0,2283
26,,2781,0,1219
27,,3546,0,454
28,,3884,0,116
29,,3965,0,35
30,,3988,0,12
31,,3996,0,4
32,,3998,0,2
33,,4000,0,0
