"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,3920,80,0
1,,3863,137,0
2,,3811,189,0
3,,3526,474,0
4,,2898,1102,0
5,,2043,1957,0
6,,1020,2980,0
7,,338,3662,0
8,,106,3757,137
9,,18,3793,189
10,,3,3523,474
11,,2,2896,1102
12,,1,2042,1957
13,,1,1019,2980
14,,1,337,3662
15,,1,105,3894
16,,1,17,3982
17,,1,2,3997
18,,1,1,3998
19,,1,0,3999
20,,1,0,3999
21,,1,0,3999
22,,138,0,3862
23,,190,0,3810
24,,475,0,3525
25,,1103,0,2897
26,,1958,0,2042
27,,2981,0,1019
28,,3663,0,337
29,,3895,0,105
30,,3983,0,17
31,,3998,0,2
32,,3999,0,1
33,,4000,0,0
