"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,3920,80,0
1,,3883,117,0
2,,3807,193,0
3,,3599,401,0
4,,3170,830,0
5,,2568,1432,0
6,,1602,2398,0
7,,731,3269,0
8,,203,3680,117
9,,51,3756,193
10,,13,3586,401
11,,3,3167,830
12,,0,2568,1432
13,,0,1602,2398
14,,0,731,3269
15,,0,203,3797
16,,0,51,3949
17,,0,13,3987
18,,0,3,3997
19,,0,0,4000
20,,0,0,4000
21,,0,0,4000
22,,117,0,3883
23,,193,0,3807
24,,401,0,3599
25,,830,0,3170
26,,1432,0,2568
27,,2398,0,1602
28,,3269,0,731
29,,3797,0,203
30,,3949,0,51
31,,3987,0,13
32,,3997,0,3
33,,4000,0,0
