"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,3920,80,0
1,,3860,140,0
2,,3749,251,0
3,,3493,507,0
4,,2950,1050,0
5,,2085,1915,0
6,,926,3074,0
7,,281,3719,0
8,,74,3786,140
9,,16,3733,251
10,,7,3486,507
11,,0,2950,1050
12,,0,2085,1915
13,,0,926,3074
14,,0,281,3719
15,,0,74,3926
16,,0,16,3984
17,,0,7,3993
18,,0,0,4000
19,,0,0,4000
20,,0,0,4000
21,,0,0,4000
22,,140,0,3860
23,,251,0,3749
24,,507,0,3493
25,,1050,0,2950
26,,1915,0,2085
27,,3074,0,926
28,,3719,0,281
29,,3926,0,74
30,,3984,0,16
31,,3993,0,7
32,,4000,0,0
