"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,3920,80,0
1,,3920,80,0
2,,3636,364,0
3,,3259,741,0
4,,2512,1488,0
5,,1513,2487,0
6,,624,3376,0
7,,163,3837,0
8,,35,3885,80
9,,9,3627,364
10,,1,3258,741
11,,0,2512,1488
12,,0,1513,2487
13,,0,624,3376
14,,0,163,3837
15,,0,35,3965
16,,0,9,3991
17,,0,1,3999
18,,0,0,4000
19,,0,0,4000
20,,0,0,4000
21,,0,0,4000
22,,80,0,3920
23,,364,0,3636
24,,741,0,3259
25,,1488,0,2512
26,,2487,0,1513
27,,3376,0,624
28,,3837,0,163
29,,3965,0,35
30,,3991,0,9
31,,3999,0,1
32,,4000,0,0
