"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,3920,80,0
1,,3800,200,0
2,,3720,280,0
3,,3411,589,0
4,,2618,1382,0
5,,1564,2436,0
6,,657,3343,0
7,,171,3829,0
8,,32,3768,200
9,,4,3716,280
10,,2,3409,589
11,,1,2617,1382
12,,0,1564,2436
13,,0,657,3343
14,,0,171,3829
15,,0,32,3968
16,,0,4,3996
17,,0,2,3998
18,,0,1,3999
19,,0,0,4000
20,,0,0,4000
21,,0,0,4000
22,,200,0,3800
23,,280,0,3720
24,,589,0,3411
25,,1382,0,2618
26,,2436,0,1564
27,,3343,0,657
28,,3829,0,171
29,,3968,0,32
30,,3996,0,4
31,,3998,0,2
32,,3999,0,1
33,,4000,0,0
