"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,3920,80,0
1,,3848,152,0
2,,3607,393,0
3,,3192,808,0
4,,2258,1742,0
5,,1329,2671,0
6,,559,3441,0
7,,192,3808,0
8,,39,3809,152
9,,11,3596,393
10,,2,3190,808
11,,0,2258,1742
12,,0,1329,2671
13,,0,559,3441
14,,0,192,3808
15,,0,39,3961
16,,0,11,3989
17,,0,2,3998
18,,0,0,4000
19,,0,0,4000
20,,0,0,4000
21,,0,0,4000
22,,152,0,3848
23,,393,0,3607
24,,808,0,3192
25,,1742,0,2258
26,,2671,0,1329
27,,3441,0,559
28,,3808,0,192
29,,3961,0,39
30,,3989,0,11
31,,3998,0,2
32,,4000,0,0
