"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,2940,60,0
1,,2806,194,0
2,,2671,329,0
3,,2363,637,0
4,,1867,1133,0
5,,1291,1709,0
6,,655,2345,0
7,,228,2772,0
8,,88,2718,194
9,,44,2627,329
10,,16,2347,637
11,,5,1862,1133
12,,2,1289,1709
13,,1,654,2345
14,,1,227,2772
15,,1,87,2912
16,,1,43,2956
17,,1,15,2984
18,,1,4,2995
19,,1,1,2998
20,,1,0,2999
21,,1,0,2999
22,,195,0,2805
23,,330,0,2670
24,,638,0,2362
25,,1134,0,1866
26,,1710,0,1290
27,,2346,0,654
28,,2773,0,227
29,,2913,0,87
30,,2957,0,43
31,,2985,0,15
32,,2996,0,4
33,,2999,0,1
34,,3000,0,0
