"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,2940,60,0
1,,2867,133,0
2,,2725,275,0
3,,2482,518,0
4,,2046,954,0
5,,1477,1523,0
6,,825,2175,0
7,,366,2634,0
8,,133,2734,133
9,,48,2677,275
10,,16,2466,518
11,,3,2043,954
12,,3,1474,1523
13,,2,823,2175
14,,1,365,2634
15,,1,132,2867
16,,1,47,2952
17,,1,15,2984
18,,1,2,2997
19,,1,2,2997
20,,1,1,2998
21,,1,0,2999
22,,134,0,2866
23,,276,0,2724
24,,519,0,2481
25,,955,0,2045
26,,1524,0,1476
27,,2176,0,824
28,,2635,0,365
29,,2868,0,132
30,,2953,0,47
31,,2985,0,15
32,,2998,0,2
33,,2998,0,2
34,,2999,0,1
35,,3000,0,0
