"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,2940,60,0
1,,2901,99,0
2,,2795,205,0
3,,2634,366,0
4,,2329,671,0
5,,1904,1096,0
6,,1357,1643,0
7,,630,2370,0
8,,263,2638,99
9,,103,2692,205
10,,42,2592,366
11,,9,2320,671
12,,4,1900,1096
13,,2,1355,1643
14,,2,628,2370
15,,2,261,2737
16,,2,101,2897
17,,2,40,2958
18,,2,7,2991
19,,2,2,2996
20,,2,0,2998
21,,2,0,2998
22,,101,0,2899
23,,207,0,2793
24,,368,0,2632
25,,673,0,2327
26,,1098,0,1902
27,,1645,0,1355
28,,2372,0,628
29,,2739,0,261
30,,2899,0,101
31,,2960,0,40
32,,2993,0,7
33,,2998,0,2
34,,3000,0,0
