"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,2940,60,0
1,,2940,60,0
2,,2869,131,0
3,,2746,254,0
4,,2564,436,0
5,,2300,700,0
6,,1835,1165,0
7,,1294,1706,0
8,,698,2242,60
9,,303,2566,131
10,,123,2623,254
11,,58,2506,436
12,,19,2281,700
13,,7,1828,1165
14,,5,1289,1706
15,,4,694,2302
16,,3,300,2697
17,,3,120,2877
18,,3,55,2942
19,,3,16,2981
20,,3,4,2993
21,,3,2,2995
22,,63,1,2936
23,,134,0,2866
24,,257,0,2743
25,,439,0,2561
26,,703,0,2297
27,,1168,0,1832
28,,1709,0,1291
29,,2305,0,695
30,,2700,0,300
31,,2880,0,120
32,,2945,0,55
33,,2984,0,16
34,,2996,0,4
35,,2998,0,2
36,,2999,0,1
37,,3000,0,0
