"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,2940,60,0
1,,2846,154,0
2,,2651,349,0
3,,2407,593,0
4,,1925,1075,0
5,,1297,1703,0
6,,675,2325,0
7,,307,2693,0
8,,121,2725,154
9,,47,2604,349
10,,13,2394,593
11,,7,1918,1075
12,,4,1293,1703
13,,3,672,2325
14,,3,304,2693
15,,3,118,2879
16,,3,44,2953
17,,3,10,2987
18,,3,4,2993
19,,3,1,2996
20,,3,0,2997
21,,3,0,2997
22,,157,0,2843
23,,352,0,2648
24,,596,0,2404
25,,1078,0,1922
26,,1706,0,1294
27,,2328,0,672
28,,2696,0,304
29,,2882,0,118
30,,2956,0,44
31,,2990,0,10
32,,2996,0,4
33,,2999,0,1
34,,3000,0,0
