"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,2940,60,0
1,,2894,106,0
2,,2715,285,0
3,,2434,566,0
4,,2024,976,0
5,,1394,1606,0
6,,743,2257,0
7,,360,2640,0
8,,120,2774,106
9,,32,2683,285
10,,9,2425,566
11,,1,2023,976
12,,0,1394,1606
13,,0,743,2257
14,,0,360,2640
15,,0,120,2880
16,,0,32,2968
17,,0,9,2991
18,,0,1,2999
19,,0,0,3000
20,,0,0,3000
21,,0,0,3000
22,,106,0,2894
23,,285,0,2715
24,,566,0,2434
25,,976,0,2024
26,,1606,0,1394
27,,2257,0,743
28,,2640,0,360
29,,2880,0,120
30,,2968,0,32
31,,2991,0,9
32,,2999,0,1
33,,3000,0,0
