"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,2940,60,0
1,,2904,96,0
2,,2831,169,0
3,,2684,316,0
4,,2356,644,0
5,,1810,1190,0
6,,1117,1883,0
7,,553,2447,0
8,,201,2703,96
9,,82,2749,169
10,,27,2657,316
11,,11,2345,644
12,,4,1806,1190
13,,1,1116,1883
14,,1,552,2447
15,,0,201,2799
16,,0,82,2918
17,,0,27,2973
18,,0,11,2989
19,,0,4,2996
20,,0,1,2999
21,,0,1,2999
22,,96,0,2904
23,,169,0,2831
24,,316,0,2684
25,,644,0,2356
26,,1190,0,1810
27,,1883,0,1117
28,,2447,0,553
29,,2799,0,201
30,,2918,0,82
31,,2973,0,27
32,,2989,0,11
33,,2996,0,4
34,,2999,0,1
35,,2999,0,1
36,,3000,0,0
